ouid,foul,injury,redCards,yellowCards,dribble,cornerKick,offsideCount,shootTotal,effectiveShootTotal,goalTotal,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,throughPassTry,throughPassSuccess,tackleTry,tackleSuccess,blockTry,blockSuccess,possession,averageRating,matchResult,weekend,passSucRt,shortPassSucRt,longPassSucRt,throughPassSucRt,shootAccuracy,tackleSucRt,blockSucRt
3b1aa2e516723a6a6f0e93e917893255,3.0,0.0,0.0,0.0,74.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,81.0,73.0,59.0,56.0,1.0,0.0,20.0,17.0,11.0,8.0,12.0,1.0,43.0,4.32778,승,평일,0.9012345679012346,0.9491525423728814,0.0,0.85,1.0,0.7272727272727273,0.08333333333333333
627daf496eafa4ed91b7dc81f3d8f236,0.0,0.0,0.0,0.0,93.0,3.0,0.0,6.0,6.0,3.0,0.0,0.0,129.0,120.0,98.0,96.0,5.0,1.0,21.0,18.0,9.0,4.0,4.0,0.0,57.0,3.9,패,평일,0.9302325581395349,0.9795918367346939,0.2,0.8571428571428571,1.0,0.4444444444444444,0.0
c140b00e203ad2e508037151ec1036ef,1.0,0.0,0.0,0.0,100.0,5.0,0.0,11.0,9.0,2.0,0.0,0.0,152.0,144.0,112.0,110.0,11.0,6.0,26.0,25.0,8.0,4.0,9.0,0.0,63.0,4.6,승,평일,0.9473684210526315,0.9821428571428571,0.5454545454545454,0.9615384615384616,0.8181818181818182,0.5,0.0
ec47d5513ad3b0f5344e30510ae0388b,0.0,0.0,0.0,0.0,52.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,71.0,59.0,55.0,48.0,5.0,2.0,10.0,9.0,8.0,3.0,15.0,1.0,37.0,3.32778,패,평일,0.8309859154929577,0.8727272727272727,0.4,0.9,0.5,0.375,0.06666666666666667
1a17fa4d72c853530976a2070bb91d95,0.0,0.0,0.0,0.0,99.0,1.0,2.0,6.0,5.0,2.0,0.0,0.0,128.0,121.0,89.0,89.0,7.0,2.0,29.0,27.0,2.0,2.0,9.0,0.0,59.0,4.1,무,평일,0.9453125,1.0,0.2857142857142857,0.9310344827586207,0.8333333333333334,1.0,0.0
86e57ce652abffe2ee8bc0fce3be7e1b,0.0,0.0,0.0,0.0,58.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,85.0,74.0,69.0,62.0,1.0,0.0,15.0,12.0,3.0,1.0,10.0,1.0,41.0,3.86111,무,평일,0.8705882352941177,0.8985507246376812,0.0,0.8,0.75,0.3333333333333333,0.1
739eaf7bc390a25d2948810918c9fb58,0.0,0.0,0.0,0.0,76.0,3.0,0.0,14.0,11.0,3.0,0.0,0.0,96.0,83.0,56.0,53.0,8.0,3.0,30.0,27.0,7.0,4.0,10.0,0.0,50.0,4.62222,승,평일,0.8645833333333334,0.9464285714285714,0.375,0.9,0.7857142857142857,0.5714285714285714,0.0
9f3939af0f892708e58666f573f3e672,1.0,0.0,0.0,0.0,59.0,2.0,0.0,9.0,4.0,0.0,0.0,0.0,86.0,70.0,47.0,40.0,5.0,1.0,31.0,27.0,20.0,11.0,12.0,1.0,50.0,3.5833300000000006,패,평일,0.813953488372093,0.851063829787234,0.2,0.8709677419354839,0.4444444444444444,0.55,0.08333333333333333
620ce84256a0bae2b05f3c991234f05a,1.0,0.0,0.0,0.0,49.0,2.0,0.0,10.0,10.0,5.0,0.0,0.0,90.0,73.0,36.0,32.0,9.0,5.0,44.0,36.0,11.0,5.0,15.0,2.0,42.0,4.64444,승,평일,0.8111111111111111,0.8888888888888888,0.5555555555555556,0.8181818181818182,1.0,0.45454545454545453,0.13333333333333333
f33ae23cb03af0cece262a11c2ad6253,4.0,0.0,0.0,1.0,88.0,2.0,1.0,11.0,7.0,2.0,0.0,0.0,142.0,124.0,95.0,85.0,1.0,1.0,38.0,34.0,12.0,3.0,6.0,0.0,58.0,3.9888899999999996,패,평일,0.8732394366197183,0.8947368421052632,1.0,0.8947368421052632,0.6363636363636364,0.25,0.0
2fa250422f04545c26652d5363f7a926,0.0,0.0,0.0,0.0,60.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,108.0,95.0,93.0,83.0,0.0,0.0,12.0,9.0,5.0,4.0,12.0,0.0,47.0,3.41667,패,평일,0.8796296296296297,0.8924731182795699,0.0,0.75,0.0,0.8,0.0
caf7a813237808680941e268329c17ce,0.0,0.0,0.0,0.0,82.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,117.0,104.0,57.0,54.0,8.0,5.0,42.0,36.0,11.0,4.0,9.0,1.0,53.0,4.57222,승,평일,0.8888888888888888,0.9473684210526315,0.625,0.8571428571428571,0.8,0.36363636363636365,0.1111111111111111
2fa44e716e8426c7d5408e873114cb49,1.0,0.0,0.0,0.0,54.0,2.0,0.0,9.0,5.0,2.0,0.0,0.0,66.0,51.0,38.0,32.0,5.0,3.0,19.0,13.0,16.0,9.0,9.0,0.0,44.0,4.06667,승,평일,0.7727272727272727,0.8421052631578947,0.6,0.6842105263157895,0.5555555555555556,0.5625,0.0
833eca94ee36b5944d3fe964e58ae495,1.0,1.0,0.0,0.0,81.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,98.0,80.0,28.0,24.0,4.0,2.0,60.0,51.0,15.0,7.0,5.0,0.0,56.0,4.07778,패,평일,0.8163265306122449,0.8571428571428571,0.5,0.85,0.8,0.4666666666666667,0.0
72ba44ca417f90eee598d54b1aa555ae,0.0,0.0,0.0,0.0,81.0,2.0,0.0,5.0,5.0,1.0,0.0,0.0,88.0,81.0,62.0,61.0,4.0,1.0,16.0,14.0,13.0,9.0,11.0,2.0,47.0,3.88333,패,평일,0.9204545454545454,0.9838709677419355,0.25,0.875,1.0,0.6923076923076923,0.18181818181818182
c922a7dda939479c60ddc1c32b392b65,0.0,0.0,0.0,0.0,71.0,0.0,1.0,5.0,5.0,2.0,0.0,0.0,100.0,87.0,64.0,58.0,3.0,1.0,27.0,23.0,13.0,8.0,12.0,3.0,53.0,4.33333,승,평일,0.87,0.90625,0.3333333333333333,0.8518518518518519,1.0,0.6153846153846154,0.25
431d1b91a4b4f9c0f1abf2954d62b79c,2.0,0.0,0.0,0.0,78.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,131.0,120.0,87.0,85.0,1.0,1.0,40.0,34.0,11.0,9.0,10.0,0.0,51.0,3.72222,패,평일,0.916030534351145,0.9770114942528736,1.0,0.85,0.8,0.8181818181818182,0.0
9299cced5731f4c8981599296d5af6e1,1.0,1.0,0.0,1.0,66.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,113.0,100.0,82.0,75.0,2.0,1.0,22.0,20.0,16.0,9.0,6.0,0.0,49.0,4.89444,승,평일,0.8849557522123894,0.9146341463414634,0.5,0.9090909090909091,0.8,0.5625,0.0
1e832534729746d6fc05688c9e3a6fc4,0.0,0.0,0.0,0.0,68.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,104.0,90.0,78.0,71.0,4.0,0.0,16.0,13.0,18.0,12.0,3.0,0.0,42.0,3.88889,패,평일,0.8653846153846154,0.9102564102564102,0.0,0.8125,1.0,0.6666666666666666,0.0
dfd3a3f0a533149acc5b1af347dbee4a,0.0,0.0,0.0,0.0,107.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,166.0,153.0,98.0,97.0,4.0,1.0,61.0,55.0,8.0,5.0,5.0,0.0,58.0,4.33889,승,평일,0.9216867469879518,0.9897959183673469,0.25,0.9016393442622951,0.75,0.625,0.0
12d73e135a2d58316a9681036234719e,1.0,0.0,0.0,0.0,83.0,2.0,0.0,9.0,6.0,2.0,0.0,0.0,113.0,101.0,90.0,86.0,3.0,0.0,18.0,15.0,12.0,7.0,7.0,0.0,51.0,4.09444,무,평일,0.8938053097345132,0.9555555555555556,0.0,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.0
4056888a3a0749a8b8104c57ce7089ab,1.0,0.0,0.0,0.0,69.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,115.0,96.0,93.0,81.0,4.0,1.0,15.0,13.0,13.0,7.0,6.0,1.0,49.0,4.02778,무,평일,0.8347826086956521,0.8709677419354839,0.25,0.8666666666666667,0.6666666666666666,0.5384615384615384,0.16666666666666666
866c2809515ee751ca4ec43c7a0cafb1,0.0,0.0,0.0,0.0,86.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,113.0,99.0,87.0,80.0,1.0,1.0,19.0,16.0,12.0,6.0,6.0,0.0,52.0,3.83333,패,평일,0.8761061946902655,0.9195402298850575,1.0,0.8421052631578947,1.0,0.5,0.0
bcb7433198cc326df5f505c7d115f273,1.0,0.0,0.0,0.0,83.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,123.0,109.0,82.0,75.0,1.0,1.0,38.0,33.0,21.0,10.0,6.0,0.0,48.0,4.21111,승,평일,0.8861788617886179,0.9146341463414634,1.0,0.868421052631579,1.0,0.47619047619047616,0.0
856e62de2d0aa35aa81b95838f118a83,1.0,0.0,0.0,0.0,67.0,4.0,0.0,8.0,8.0,2.0,0.0,0.0,106.0,88.0,62.0,57.0,7.0,3.0,34.0,27.0,19.0,15.0,11.0,0.0,47.0,4.23333,무,평일,0.8301886792452831,0.9193548387096774,0.42857142857142855,0.7941176470588235,1.0,0.7894736842105263,0.0
d7c4e6f27f3f1957a013d034e94defac,0.0,0.0,0.0,0.0,72.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,123.0,110.0,82.0,77.0,2.0,2.0,27.0,24.0,14.0,8.0,4.0,0.0,53.0,4.26111,무,평일,0.8943089430894309,0.9390243902439024,1.0,0.8888888888888888,0.5,0.5714285714285714,0.0
5dae76257c0afce4766f7fb892e09715,2.0,0.0,0.0,1.0,45.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,58.0,51.0,41.0,39.0,3.0,1.0,14.0,11.0,13.0,6.0,17.0,3.0,43.0,3.5,패,평일,0.8793103448275862,0.9512195121951219,0.3333333333333333,0.7857142857142857,0.6,0.46153846153846156,0.17647058823529413
cafd9650ee1eef8bd9f3da05eb8a738b,0.0,2.0,0.0,0.0,116.0,2.0,1.0,10.0,7.0,3.0,0.0,0.0,141.0,131.0,122.0,118.0,2.0,0.0,13.0,10.0,13.0,10.0,6.0,0.0,57.0,4.7,승,평일,0.9290780141843972,0.9672131147540983,0.0,0.7692307692307693,0.7,0.7692307692307693,0.0
a4a16054a9d9d85bbb0a13ca9474b1a8,3.0,0.0,0.0,1.0,64.0,8.0,1.0,15.0,9.0,2.0,0.0,0.0,95.0,86.0,67.0,64.0,10.0,5.0,17.0,17.0,21.0,9.0,8.0,1.0,58.0,4.44444,승,평일,0.9052631578947369,0.9552238805970149,0.5,1.0,0.6,0.42857142857142855,0.125
de4d3c498f8fa19d8b95f194bfb9f723,1.0,1.0,0.0,0.0,68.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,97.0,76.0,48.0,42.0,1.0,0.0,44.0,33.0,9.0,7.0,17.0,1.0,42.0,3.67778,패,평일,0.7835051546391752,0.875,0.0,0.75,0.25,0.7777777777777778,0.058823529411764705
9d3a9f90df798416b2f2ffea91887f00,1.0,0.0,0.0,0.0,78.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,116.0,95.0,66.0,62.0,12.0,3.0,38.0,30.0,9.0,7.0,7.0,1.0,51.0,4.06667,패,평일,0.8189655172413793,0.9393939393939394,0.25,0.7894736842105263,0.75,0.7777777777777778,0.14285714285714285
be5147170f36c4f42b74abdc3b2719d9,0.0,0.0,0.0,0.0,79.0,3.0,1.0,11.0,8.0,2.0,0.0,0.0,105.0,93.0,61.0,57.0,6.0,3.0,32.0,28.0,6.0,5.0,7.0,0.0,49.0,4.36667,승,평일,0.8857142857142857,0.9344262295081968,0.5,0.875,0.7272727272727273,0.8333333333333334,0.0
472d7ca53d6abda107088733074b2e10,0.0,0.0,0.0,0.0,80.0,1.0,3.0,19.0,14.0,11.0,0.0,0.0,102.0,94.0,80.0,76.0,1.0,0.0,20.0,18.0,30.0,22.0,2.0,0.0,58.0,5.25,승,평일,0.9215686274509803,0.95,0.0,0.9,0.7368421052631579,0.7333333333333333,0.0
60ef10234b347f6de5b8f974ffc2ee6e,0.0,0.0,0.0,0.0,104.0,4.0,2.0,9.0,9.0,4.0,0.0,0.0,139.0,129.0,100.0,94.0,10.0,10.0,25.0,23.0,1.0,1.0,8.0,0.0,61.0,5.69444,승,평일,0.9280575539568345,0.94,1.0,0.92,1.0,1.0,0.0
6d8ac9b0ccab45804fa3c15f07e62bc9,1.0,0.0,0.0,0.0,52.0,1.0,1.0,8.0,4.0,3.0,0.0,0.0,72.0,64.0,53.0,52.0,10.0,4.0,5.0,5.0,18.0,8.0,11.0,1.0,39.0,3.98333,패,평일,0.8888888888888888,0.9811320754716981,0.4,1.0,0.5,0.4444444444444444,0.09090909090909091
74acf65d475609e0c2db7d05af4bd604,0.0,0.0,0.0,0.0,96.0,2.0,1.0,5.0,4.0,1.0,0.0,0.0,114.0,109.0,102.0,100.0,3.0,2.0,8.0,6.0,5.0,2.0,8.0,0.0,59.0,4.21111,승,평일,0.956140350877193,0.9803921568627451,0.6666666666666666,0.75,0.8,0.4,0.0
d704aa0bf89df808772d9b721499f5c6,0.0,0.0,0.0,0.0,60.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,69.0,60.0,47.0,45.0,5.0,1.0,16.0,13.0,23.0,8.0,12.0,2.0,41.0,3.67222,패,평일,0.8695652173913043,0.9574468085106383,0.2,0.8125,0.75,0.34782608695652173,0.16666666666666666
1a3a1277195bde2b9c67fc70c57cecf1,1.0,0.0,0.0,0.0,79.0,1.0,1.0,6.0,5.0,2.0,0.0,0.0,100.0,88.0,71.0,67.0,6.0,3.0,18.0,15.0,7.0,3.0,8.0,1.0,55.0,4.44444,승,평일,0.88,0.9436619718309859,0.5,0.8333333333333334,0.8333333333333334,0.42857142857142855,0.125
5993bed8e7eefcfe79e351923f203231,1.0,0.0,0.0,0.0,70.0,1.0,1.0,9.0,4.0,0.0,0.0,0.0,86.0,77.0,64.0,62.0,3.0,1.0,18.0,13.0,12.0,7.0,8.0,0.0,45.0,3.76667,패,평일,0.8953488372093024,0.96875,0.3333333333333333,0.7222222222222222,0.4444444444444444,0.5833333333333334,0.0
2173256aac840fe95b75aaef5819b4da,1.0,0.0,0.0,0.0,90.0,0.0,1.0,6.0,3.0,3.0,0.0,0.0,109.0,96.0,81.0,78.0,3.0,1.0,23.0,17.0,9.0,6.0,4.0,1.0,55.0,4.49444,승,평일,0.8807339449541285,0.9629629629629629,0.3333333333333333,0.7391304347826086,0.5,0.6666666666666666,0.25
eaeb675ffdccb4d3b233335a3931a85f,3.0,0.0,0.0,0.0,70.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,89.0,80.0,74.0,69.0,5.0,2.0,9.0,8.0,6.0,4.0,1.0,0.0,45.0,3.26667,패,평일,0.898876404494382,0.9324324324324325,0.4,0.8888888888888888,0.42857142857142855,0.6666666666666666,0.0
289d75117af57a55a9308dc3aea7c8f9,0.0,0.0,0.0,0.0,57.0,2.0,1.0,6.0,4.0,1.0,0.0,0.0,80.0,69.0,48.0,46.0,4.0,0.0,19.0,15.0,13.0,11.0,4.0,0.0,45.0,3.84444,패,평일,0.8625,0.9583333333333334,0.0,0.7894736842105263,0.6666666666666666,0.8461538461538461,0.0
806cb7f900f8b983f41db65769e79b5b,0.0,0.0,0.0,0.0,85.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,108.0,103.0,91.0,90.0,4.0,1.0,13.0,12.0,4.0,3.0,11.0,0.0,55.0,4.26667,승,평일,0.9537037037037037,0.989010989010989,0.25,0.9230769230769231,1.0,0.75,0.0
6cb42978ed740cae48de81cadcebc435,0.0,0.0,0.0,0.0,94.0,7.0,2.0,11.0,7.0,2.0,0.0,0.0,110.0,100.0,79.0,78.0,11.0,5.0,18.0,17.0,3.0,2.0,5.0,0.0,55.0,4.23889,승,평일,0.9090909090909091,0.9873417721518988,0.45454545454545453,0.9444444444444444,0.6363636363636364,0.6666666666666666,0.0
a91a53057e092fd8e5b762db6c0ed6de,0.0,1.0,0.0,0.0,55.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,116.0,105.0,68.0,63.0,5.0,2.0,43.0,40.0,9.0,6.0,14.0,2.0,45.0,3.8555599999999997,패,평일,0.9051724137931034,0.9264705882352942,0.4,0.9302325581395349,0.6,0.6666666666666666,0.14285714285714285
5ea3e9b89734d29a49e5c2ed098b9991,0.0,0.0,0.0,0.0,98.0,0.0,1.0,6.0,4.0,2.0,0.0,0.0,112.0,108.0,85.0,83.0,3.0,2.0,17.0,16.0,7.0,5.0,4.0,1.0,63.0,4.15,승,평일,0.9642857142857143,0.9764705882352941,0.6666666666666666,0.9411764705882353,0.6666666666666666,0.7142857142857143,0.25
aaa979ff05d84ef7547011615c7181d6,0.0,0.0,0.0,0.0,58.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,89.0,78.0,65.0,59.0,5.0,2.0,15.0,14.0,17.0,7.0,8.0,0.0,37.0,3.68333,패,평일,0.8764044943820225,0.9076923076923077,0.4,0.9333333333333333,0.5,0.4117647058823529,0.0
430082c07cc3c966531eb31959094b4a,1.0,0.0,0.0,0.0,82.0,3.0,1.0,8.0,7.0,1.0,0.0,0.0,101.0,92.0,75.0,70.0,12.0,9.0,13.0,12.0,9.0,6.0,9.0,1.0,50.0,3.97778,패,평일,0.9108910891089109,0.9333333333333333,0.75,0.9230769230769231,0.875,0.6666666666666666,0.1111111111111111
b42d49e4bb4e57ddb673df138db3e0e9,0.0,0.0,0.0,0.0,78.0,3.0,0.0,6.0,6.0,2.0,0.0,0.0,89.0,84.0,72.0,71.0,7.0,5.0,8.0,7.0,2.0,2.0,10.0,2.0,50.0,4.26111,승,평일,0.9438202247191011,0.9861111111111112,0.7142857142857143,0.875,1.0,1.0,0.2
89eb58a15383ffb8670fb6275ce318d6,1.0,0.0,0.0,0.0,70.0,4.0,1.0,20.0,17.0,2.0,0.0,0.0,102.0,95.0,78.0,75.0,5.0,3.0,15.0,14.0,20.0,14.0,6.0,0.0,56.0,4.2,무,평일,0.9313725490196079,0.9615384615384616,0.6,0.9333333333333333,0.85,0.7,0.0
ece43b1e08fa7d79a5191aa72937d3f4,0.0,1.0,0.0,0.0,80.0,1.0,2.0,7.0,5.0,2.0,0.0,0.0,107.0,102.0,88.0,84.0,2.0,2.0,12.0,12.0,18.0,8.0,24.0,3.0,44.0,4.19444,무,평일,0.9532710280373832,0.9545454545454546,1.0,1.0,0.7142857142857143,0.4444444444444444,0.125
426cae86f3d7442b92bc7804767f8afb,2.0,0.0,0.0,0.0,76.0,1.0,0.0,7.0,4.0,3.0,0.0,0.0,99.0,85.0,72.0,66.0,3.0,2.0,23.0,16.0,26.0,14.0,11.0,0.0,47.0,4.13889,무,평일,0.8585858585858586,0.9166666666666666,0.6666666666666666,0.6956521739130435,0.5714285714285714,0.5384615384615384,0.0
78e0d86b0e40ad75acd3c6154bd446d6,1.0,0.0,0.0,0.0,58.0,4.0,1.0,7.0,5.0,3.0,2.0,2.0,81.0,73.0,58.0,54.0,4.0,3.0,17.0,16.0,12.0,7.0,8.0,0.0,53.0,4.02778,무,평일,0.9012345679012346,0.9310344827586207,0.75,0.9411764705882353,0.7142857142857143,0.5833333333333334,0.0
2f7783b6f020d6541bd675db4435fb10,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,8.0,3.0,0.0,0.0,112.0,103.0,93.0,90.0,4.0,3.0,13.0,10.0,5.0,2.0,9.0,1.0,49.0,4.35,승,평일,0.9196428571428571,0.967741935483871,0.75,0.7692307692307693,0.8888888888888888,0.4,0.1111111111111111
fd4d08c54b603177ef47178a2789633c,1.0,0.0,0.0,0.0,74.0,1.0,0.0,8.0,6.0,2.0,0.0,0.0,123.0,106.0,76.0,73.0,7.0,5.0,36.0,25.0,19.0,12.0,9.0,2.0,51.0,4.06667,패,평일,0.8617886178861789,0.9605263157894737,0.7142857142857143,0.6944444444444444,0.75,0.631578947368421,0.2222222222222222
1dc623c2f0c3c3cecb811c1d77fd592b,0.0,0.0,0.0,0.0,80.0,3.0,0.0,10.0,7.0,2.0,0.0,0.0,116.0,103.0,89.0,82.0,7.0,5.0,17.0,14.0,13.0,9.0,6.0,1.0,53.0,4.06111,패,평일,0.8879310344827587,0.9213483146067416,0.7142857142857143,0.8235294117647058,0.7,0.6923076923076923,0.16666666666666666
cd5d0fe8d6f3082b52f74113db74f9b5,1.0,0.0,0.0,0.0,73.0,3.0,0.0,6.0,6.0,3.0,0.0,0.0,107.0,94.0,78.0,73.0,2.0,0.0,19.0,15.0,2.0,2.0,11.0,0.0,47.0,4.32222,승,평일,0.8785046728971962,0.9358974358974359,0.0,0.7894736842105263,1.0,1.0,0.0
0b3b9474c909ca1ad31bcb0ecedab20e,0.0,0.0,0.0,0.0,78.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,90.0,88.0,74.0,73.0,2.0,2.0,10.0,10.0,5.0,4.0,9.0,0.0,51.0,4.0,패,평일,0.9777777777777777,0.9864864864864865,1.0,1.0,0.8571428571428571,0.8,0.0
7ed926c5061bec238730c36fa294cc02,4.0,0.0,0.0,0.0,78.0,1.0,0.0,6.0,6.0,3.0,0.0,0.0,152.0,144.0,134.0,129.0,2.0,1.0,15.0,13.0,19.0,9.0,5.0,0.0,49.0,4.12778,승,평일,0.9473684210526315,0.9626865671641791,0.5,0.8666666666666667,1.0,0.47368421052631576,0.0
9459737de7a9f8289305e60b1676920f,0.0,0.0,0.0,0.0,72.0,1.0,1.0,10.0,6.0,1.0,0.0,0.0,100.0,88.0,78.0,73.0,2.0,2.0,18.0,12.0,6.0,4.0,7.0,0.0,53.0,4.0,패,평일,0.88,0.9358974358974359,1.0,0.6666666666666666,0.6,0.6666666666666666,0.0
a39c3611b032e85613b55ac6bdae1e43,2.0,0.0,0.0,0.0,70.0,4.0,0.0,11.0,9.0,2.0,0.0,0.0,89.0,82.0,52.0,50.0,11.0,10.0,25.0,22.0,7.0,3.0,7.0,1.0,47.0,4.40556,승,평일,0.9213483146067416,0.9615384615384616,0.9090909090909091,0.88,0.8181818181818182,0.42857142857142855,0.14285714285714285
d2f94f11656bed8d938aff0f27f0996d,2.0,0.0,0.0,1.0,72.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,87.0,68.0,47.0,41.0,4.0,2.0,30.0,22.0,19.0,10.0,4.0,1.0,46.0,3.84444,패,평일,0.7816091954022989,0.8723404255319149,0.5,0.7333333333333333,0.4,0.5263157894736842,0.25
eaad0e27a62a61160f43ef600bdf0891,4.0,0.0,0.0,2.0,83.0,4.0,0.0,11.0,8.0,1.0,0.0,0.0,102.0,91.0,60.0,60.0,9.0,4.0,31.0,26.0,19.0,9.0,3.0,0.0,54.0,4.38889,승,평일,0.8921568627450981,1.0,0.4444444444444444,0.8387096774193549,0.7272727272727273,0.47368421052631576,0.0
202449f3c0a27fc0b85593d2423f1164,0.0,0.0,0.0,0.0,87.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,129.0,115.0,97.0,93.0,9.0,2.0,21.0,20.0,11.0,3.0,8.0,0.0,55.0,3.4500000000000006,패,평일,0.8914728682170543,0.9587628865979382,0.2222222222222222,0.9523809523809523,0.6666666666666666,0.2727272727272727,0.0
838e25b4af363937efb1ffaf27a40763,0.0,1.0,0.0,0.0,43.0,4.0,0.0,15.0,11.0,5.0,0.0,0.0,78.0,73.0,54.0,54.0,15.0,13.0,6.0,5.0,8.0,5.0,13.0,0.0,45.0,4.76111,승,평일,0.9358974358974359,1.0,0.8666666666666667,0.8333333333333334,0.7333333333333333,0.625,0.0
11affa4471e68443a2422bfb4eff9a81,0.0,1.0,0.0,0.0,78.0,0.0,4.0,8.0,7.0,3.0,0.0,0.0,110.0,99.0,95.0,88.0,0.0,0.0,12.0,10.0,12.0,10.0,7.0,0.0,56.0,3.78889,패,평일,0.9,0.9263157894736842,0.0,0.8333333333333334,0.875,0.8333333333333334,0.0
8e74cfccb3ba8bb8347a074dc04e8e1c,1.0,1.0,0.0,0.0,64.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,90.0,80.0,63.0,58.0,4.0,3.0,19.0,18.0,24.0,8.0,5.0,1.0,44.0,4.34444,승,평일,0.8888888888888888,0.9206349206349206,0.75,0.9473684210526315,0.8333333333333334,0.3333333333333333,0.2
9d119b1b19662641741e0d0ea3f3dcae,1.0,0.0,0.0,0.0,72.0,3.0,0.0,17.0,13.0,7.0,0.0,0.0,74.0,69.0,64.0,60.0,4.0,3.0,6.0,6.0,22.0,15.0,8.0,0.0,57.0,4.8555600000000005,승,평일,0.9324324324324325,0.9375,0.75,1.0,0.7647058823529411,0.6818181818181818,0.0
c09fdda0f863362cb0b985ef5261aca8,2.0,0.0,0.0,1.0,52.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,62.0,52.0,20.0,17.0,4.0,3.0,37.0,32.0,21.0,7.0,24.0,1.0,43.0,3.22778,패,평일,0.8387096774193549,0.85,0.75,0.8648648648648649,0.5714285714285714,0.3333333333333333,0.041666666666666664
94487eea4a98b4a0ff63e92bbba55eee,0.0,1.0,0.0,0.0,62.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,79.0,68.0,33.0,30.0,5.0,1.0,38.0,35.0,13.0,8.0,16.0,1.0,41.0,3.0499999999999994,패,평일,0.8607594936708861,0.9090909090909091,0.2,0.9210526315789473,0.75,0.6153846153846154,0.0625
d3d82835934ffe523f35c6fdc2220fd5,0.0,1.0,0.0,0.0,87.0,2.0,1.0,10.0,9.0,5.0,0.0,0.0,126.0,119.0,91.0,89.0,3.0,0.0,31.0,30.0,7.0,6.0,8.0,1.0,59.0,4.89444,승,평일,0.9444444444444444,0.978021978021978,0.0,0.967741935483871,0.9,0.8571428571428571,0.125
a130d447631f1605a65708d04428f859,2.0,0.0,0.0,2.0,52.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,68.0,61.0,34.0,33.0,5.0,2.0,29.0,26.0,10.0,5.0,12.0,0.0,42.0,3.7555600000000005,패,평일,0.8970588235294118,0.9705882352941176,0.4,0.896551724137931,1.0,0.5,0.0
e3ff135214d5898e60adae4be2ead947,0.0,0.0,0.0,0.0,94.0,2.0,0.0,8.0,6.0,3.0,0.0,0.0,123.0,109.0,85.0,81.0,2.0,0.0,30.0,25.0,4.0,4.0,6.0,1.0,58.0,4.24444,승,평일,0.8861788617886179,0.9529411764705882,0.0,0.8333333333333334,0.75,1.0,0.16666666666666666
ae1ba4802ca52df23ab7faaf8f705dbd,0.0,0.0,0.0,0.0,54.0,2.0,0.0,9.0,5.0,1.0,0.0,0.0,61.0,51.0,51.0,45.0,5.0,2.0,5.0,4.0,7.0,4.0,14.0,1.0,46.0,3.89444,패,평일,0.8360655737704918,0.8823529411764706,0.4,0.8,0.5555555555555556,0.5714285714285714,0.07142857142857142
b9d82debf6d40d4e610bc7986a785362,1.0,0.0,0.0,0.0,101.0,4.0,1.0,10.0,5.0,2.0,0.0,0.0,119.0,107.0,97.0,93.0,12.0,6.0,8.0,8.0,5.0,5.0,7.0,0.0,54.0,4.36667,승,평일,0.8991596638655462,0.9587628865979382,0.5,1.0,0.5,1.0,0.0
22574c09a92e741b521e8a87c045cb10,2.0,0.0,0.0,1.0,69.0,2.0,0.0,9.0,6.0,3.0,0.0,0.0,76.0,65.0,38.0,35.0,4.0,1.0,34.0,29.0,22.0,10.0,13.0,1.0,42.0,4.12778,무,평일,0.8552631578947368,0.9210526315789473,0.25,0.8529411764705882,0.6666666666666666,0.45454545454545453,0.07692307692307693
